lon,lat,ast_id
-95.05599943823339,29.612871971250517,78
-95.05802750810187,29.615480152561595,78
-95.05778133639747,29.61550041454236,78
-95.05969692823146,29.612211093157285,78
-95.05685902254892,29.612859786795806,78
-95.05387722571353,29.61742683368995,78
-95.05961564809094,29.614758906128777,78
-95.05755585878887,29.615541377129855,78
-95.05442696014198,29.616811759887185,78
-95.05524130310859,29.616234476792155,78
-95.059490048282,29.61376463244866,78
-95.05895117431524,29.61552652699607,78
-95.05680871462003,29.61317737215167,78
-95.05976587243505,29.61220648465561,78
-95.05945592386458,29.61544679228335,78
-95.05226383727064,29.615857042946125,78
-95.05632353095878,29.61286698086488,78
-95.05653225851862,29.61297023364561,79
-95.05570186477622,29.612843326727056,79
-95.05642781992866,29.61613552739869,79
-95.05839298263732,29.615446457101143,79
-95.05681400069416,29.612935508285,79
-95.05686661098778,29.61288082427732,79
-95.05602015004528,29.612841672496934,79
-95.05645182613006,29.612843563535428,79
-95.05624755238814,29.612854870966455,79
-95.05678604412493,29.612835365871362,79
-95.05676301253806,29.61289026560859,79
-95.0608317850242,29.609918203766032,79
-95.0559550558943,29.61287760278468,79
-95.05592117335951,29.612854147153325,79
-95.05685015583681,29.613375393975552,79
-95.0568334871239,29.613117939160613,79
-95.05220456481935,29.614875212898962,79
-95.05930074281967,29.61545724048818,79
-95.05581307097995,29.612864333804705,79
-95.05792941585017,29.615443100030635,79
-95.05522563830816,29.61613199275088,79
-95.05322138144062,29.617467696215932,79
-95.05665595504583,29.612982345799868,79
-95.05684514335677,29.612896752645852,79
-95.05752755251228,29.61597070316826,79
-95.05458421599255,29.616780045391536,80
-95.05795540945952,29.615447329777652,80
-95.05950910169058,29.61450628374461,80
-95.05949674846873,29.612646836560685,80
-95.05981456106443,29.61219270286398,80
-95.06078791072301,29.61033186614128,80
-95.06076653494077,29.607685857605013,80
-95.05593817689534,29.616108264234448,80
-95.05658091230845,29.61287537134969,80
-95.05635105810303,29.616278731380106,80
-95.0568508861966,29.616136352546352,80
-95.0562778743282,29.612826888251767,80
-95.05686747517092,29.613049458532853,80
-95.04848675907242,29.61620665235978,80
-95.05267297494241,29.616108138749354,80
-95.06075817001759,29.612857292144355,80
-95.06012386942392,29.612177849628694,80
-95.05579915737884,29.616098547256666,80
-95.05760308971861,29.61569690882065,80
-95.05664916996868,29.612845441778273,80
-95.056765787672,29.61626995361793,80
-95.05961892912454,29.61546165107632,80
-95.05791639622372,29.615439324600676,80
-95.05674087113465,29.61282645679524,80
-95.05955534343354,29.612538897581242,80
-95.05170749947213,29.61519672782475,81
-95.05509778100819,29.616189408185598,81
-95.055688163061,29.616173986470248,81
-95.05559820732095,29.613121073701066,81
-95.05543127470472,29.61613467646182,81
-95.05772141710965,29.615555802362042,81
-95.05915748226651,29.615509681172107,81
-95.05846513916602,29.61545180896963,81
-95.05318917530975,29.617546391115006,81
-95.05951263761372,29.61257837402147,81
-95.06048484472515,29.612842208229807,81
-95.05456866765353,29.616772302465613,81
-95.05443575899669,29.61675729981051,81
-95.05963081743513,29.613007514191903,81
-95.05596308880357,29.612833001636357,81
-95.05948573552708,29.613845863777463,81
-95.05332104083361,29.61743004498724,81
-95.05619559424028,29.616166878527697,81
-95.06214981732904,29.612192889080365,81
-95.05973705890992,29.61236268323914,81
-95.05878602341215,29.61544854750712,81
-95.0558313300568,29.616108508398295,81
-95.05960379789497,29.612429533804892,81
-95.05671186852994,29.612973734100464,81
-95.05570154810681,29.616127642409168,81
-95.05491788974024,29.616563051925155,82
-95.05497589646853,29.616332940507476,82
-95.05948738696767,29.613258742811148,82
-95.05607117388942,29.616147274117704,82
-95.05609579150588,29.616291267694038,82
-95.05758442570473,29.615725693740103,82
-95.05565093220781,29.612902205089394,82
-95.05614086410073,29.61611679419843,82
-95.05771458403552,29.61553436999492,82
-95.05218638564381,29.61484781452796,82
-95.05682026839328,29.612918917530738,82
-95.0595098609107,29.61468595274706,82
-95.05463615060359,29.61678128520933,82
-95.05956419422749,29.612813681234826,82
-95.05949905780136,29.61460614567083,82
-95.05701856571186,29.61612178750299,82
-95.0593976915117,29.615514942299658,82
-95.05340692609137,29.617487937255017,82
-95.0594883560106,29.614418987566875,82
-95.05188831853471,29.61480733520121,82
-95.05855428780296,29.615490444031263,82
-95.0563148407913,29.612863866927523,82
-95.05562306094487,29.61612458099785,82
-95.05646646936118,29.612880120567215,82
-95.05770391721761,29.616109697113938,82
-95.05559749149795,29.612865177910194,83
-95.05587638723875,29.61616253332373,83
-95.049032143539,29.616147173473664,83
-95.06094141292925,29.613491119387923,83
-95.05831676072994,29.61543941990502,83
-95.0557290778156,29.61288834290593,83
-95.05629389479768,29.616122788499027,83
-95.05397601168495,29.617526798163837,83
-95.05897593001622,29.61550478742143,83
-95.05464655820532,29.616758026592038,83
-95.05303894167392,29.618334831451147,83
-95.0564711177943,29.612837151639642,83
-95.05558891926634,29.61286285557134,83
-95.05955600752415,29.61319872511326,83
-95.05820192123223,29.615468990964605,83
-95.05217105325059,29.614792513000893,83
-95.05995740714397,29.612178355998896,83
-95.05217261420829,29.614816437454554,83
-95.05557540861096,29.61629142057166,83
-95.05684604416643,29.61319564994976,83
-95.05482828628456,29.616751859930428,83
-95.05656007017485,29.612927573639734,83
-95.05623004338776,29.612832650994754,83
-95.05949624115044,29.614135599302628,83
-95.05756336662142,29.615696415556776,83
-95.05579838038493,29.61284131012244,84
-95.05692258930563,29.616138896923367,84
-95.0535136320398,29.61746466563157,84
-95.05983682054432,29.612258542783007,84
-95.05654671018593,29.6161293451116,84
-95.05857821461844,29.615469548704443,84
-95.05866192910162,29.615505609771244,84
-95.05674856607271,29.613446049506802,84
-95.05957392981718,29.612386261326886,84
-95.0575316508578,29.615806071750328,84
-95.05575735561754,29.612921037500282,84
-95.05624379792016,29.61611687976734,84
-95.05679787957737,29.612950051237544,84
-95.05590981225785,29.612869453316517,84
-95.05953803740158,29.614318908185897,84
-95.05667894606843,29.616197981126753,84
-95.05655904118163,29.612840261265156,84
-95.0567698773982,29.612981114365066,84
-95.05222129406495,29.614794341721648,84
-95.05608235834684,29.612874141072815,84
-95.05537224188787,29.616104249696978,84
-95.05224431355661,29.614799160978325,84
-95.0560298597528,29.616103731186698,84
-95.05556574330232,29.616213498565315,84
-95.05452619290163,29.616759441261387,84
-95.05665821511779,29.612879915087117,86
-95.05562143282921,29.612843402047222,86
-95.0568524643803,29.612926186946083,86
-95.05585332039936,29.616134952465373,86
-95.05679314608064,29.61308526761536,86
-95.0574158296333,29.616207589218426,86
-95.05562566778053,29.612891004915458,86
-95.05475722700703,29.616778532140486,86
-95.05167432953515,29.61550098388489,86
-95.0534026638628,29.61745024519412,86
-95.05327651181472,29.61741919138205,86
-95.05572445885477,29.612896696863604,86
-95.05652547278837,29.612979187638828,86
-95.05952286421648,29.614638131070617,86
-95.0566303911796,29.612893548405047,86
-95.0573393836084,29.616205199033356,86
-95.05607983461239,29.612865410936788,86
-95.05219939119085,29.61497836462404,86
-95.05956359953477,29.61317490393729,86
-95.05587982873706,29.616091602608382,86
-95.055516165333,29.616090238714985,86
-95.05029221720535,29.617487125158174,86
-95.0566918802683,29.612835676845886,86
-95.05686257775962,29.61311643282602,86
-95.05631343557559,29.61287347320164,86
-95.05967123105609,29.615449116776343,87
-95.05565222659162,29.61299479588888,87
-95.05586851437297,29.616103888168528,87
-95.0528583460377,29.616139975667227,87
-95.05565797854668,29.6128344151578,87
-95.05571105323087,29.612852109045996,87
-95.04784784416167,29.616909041719826,87
-95.05535266844535,29.61633029679389,87
-95.0556640954324,29.613293688334196,87
-95.05632112526918,29.612879847892515,87
-95.05582780912545,29.61609210706587,87
-95.05554442827936,29.61617878533208,87
-95.05569363764548,29.613145548448482,87
-95.05209746973777,29.61500514065815,87
-95.05685646686817,29.612869721173634,87
-95.05302631414743,29.617500158224686,87
-95.05949779699043,29.612204863624747,87
-95.05609661274711,29.612867948438772,87
-95.05565831168506,29.616090489920758,87
-95.05672333833728,29.612928248920607,87
-95.05589111980525,29.61285204627644,87
-95.05173893385914,29.615230949578276,87
